,Signals1,Signals3,Signals5,Signals7,Signals10,Signals15,Signals20,Signals25,Signals30
BBG002TCNVG6,0.0001194611927512158,0.00011673973810271745,0.00021615624161079792,0.0001548883436013377,5.683984198499072e-05,0.00018961388970563064,0.00026829972563021233,0.0003230065371847134,2.997888588854341e-05
BBG005M7S9W3,7.670188824171588e-05,0.00012117318780045513,7.03706746391179e-05,0.0003304394075590303,4.566602247884218e-05,5.321266627693613e-05,8.953187554826469e-05,0.00017772423827684897,0.00023988235372776013
BBG005M7SSL3,0.00010140196646258015,5.068833731314649e-05,9.806679582882807e-05,0.00013168755919982746,0.00021071799334973482,8.984047711345318e-05,0.00019067033028701913,4.086434984037406e-05,3.724351994171841e-05
BBG005M4PTD0,6.235665782378078e-05,0.0002886779508090612,0.0001925682543181206,8.464680542898798e-05,0.0002785574408251917,1.862846816754038e-05,0.0003950157421309178,6.59357459230298e-05,0.0005723116913127726
BBG005M4W9Y3,0.0002427479803793789,0.0006086562167351606,0.00039836169328926185,0.001000542688732637,0.0009963380797525041,0.0008226823051312546,0.0021359460926822973,0.0005582558220221889,0.0003431640742480419
BBG002SD1JQ5,0.00017025398347662556,0.00022262368151371197,0.00017012614336302278,7.884742645704004e-05,0.0002055461194117072,0.00018688166412416524,6.295963026064717e-05,0.0011692012229359483,0.0005862510885796646
BBG002SXZLB5,0.00016643962643720422,0.00018742984759770087,0.0003824895301491185,0.0007023406244261598,0.0007416611366721856,0.0008381000904468721,0.0009083675176585437,0.001193088912869696,0.0018620765134641567
BBG006M6QK96,0.00019629521277457487,0.00034067373768777366,0.00026728064153799325,0.00011831594130153025,7.738861964849579e-05,0.00015672980379631833,0.00031819795310577685,0.00024361980361469433,0.0005793439143605201
BBG005M7SBZ5,6.92230484911389e-05,0.00032975889409321525,0.00013125628762778623,0.00014057706064223997,0.0003722989402823576,0.00040100448858729107,0.0009770855170523382,0.0010406602419958247,0.0009482051431789042
BBG002SFH5G4,0.00034647858777156975,0.00015067468396223386,0.00035732957084173546,0.0004656208068978184,0.001223495488626697,0.0005291832017040879,0.0009322603065809974,0.0015325327308463278,0.0007295678748198858
BBG005M7SJL3,4.1521594781081684e-05,4.2014233120238724e-05,6.642939289016392e-05,4.769749066611615e-06,0.00021909316193891932,3.0934353503221554e-05,7.136961473193574e-05,6.30291111880311e-06,1.530075595662676e-05
BBG002SBWTZ3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M7SPG5,0.0001830349707529351,0.0002794652121846681,0.00017374827887793725,0.00060472650587764,0.00028183554472314346,0.002267343183160033,0.0015346650386542466,0.0014314797280158406,0.0019496777198933168
BBG005M7SN89,0.00012747414548970587,5.732366877700515e-05,4.8628081153097516e-05,5.5629006830929105e-05,0.0001376953402138134,0.0001951649901877277,5.446103069272794e-05,5.550939815797438e-05,9.167528067086734e-05
BBG005M7SSB4,6.180180478536221e-05,2.9569420438193677e-05,7.521926266574179e-05,5.571192346154007e-05,0.0001427244296223629,6.448104394665072e-05,3.790824494473511e-05,5.623587690942352e-05,3.502678032406841e-05
BBG00HD408B9,0.00019595242040865577,0.00026936482519411813,0.0002443079898452611,0.00042881415562306073,0.0004701028131892801,0.00012320071967176694,0.00040235200922583513,0.0004902067699256888,0.0010394167845104206
BBG002SJ9YL6,0.00019979019183896635,0.00030724820094170114,0.0003550482737764506,0.00042887857452152784,0.0003653293551073442,0.00015437747929574746,0.0010655682178258685,0.0005773317381712723,0.0006883445814918641
BBG005M7SLV7,3.213370503771202e-05,0.00014110325917471387,8.3030638468788e-05,8.050742376701065e-05,7.72388310997023e-05,0.00017068637510230187,0.00024319779655238613,3.314077789001087e-06,8.864462376393935e-05
BBG005M4PYR4,4.913057581084126e-05,9.199288504259815e-05,6.226566142106606e-05,7.48731069328976e-05,8.998224388725629e-05,2.385719759898945e-05,2.3609341790578306e-05,0.00010305073972525224,8.697589699015868e-07
BBG006M6S5X0,0.00016563445059101004,0.00023290394163534328,0.0004082329726375151,0.0003928251363559914,0.0004403415852845823,0.00036418009469160636,0.000650347419146595,0.0006169267170673847,0.0008344544920957045
BBG00HD40856,0.00025199923569481765,0.00030832767794484583,0.0003755230279017621,0.0004669308233088394,0.0003934928368608002,8.127867546170358e-05,0.0005313875531464222,0.0009650190023684431,0.0008004774287488387
BBG008S63Q34,0.00010110420427248567,0.00011479168571922585,0.0003689539895564375,0.00026279145506438576,5.8512264458589635e-05,0.00040084033791318275,0.0003151168404269344,0.0004732823587190773,0.00033346611893322854
BBG002SPCNB3,0.0001746268161288996,0.00029696054286743913,0.00018752969644443633,0.0002826130713660036,0.0005685955744916092,0.00040651264819978393,0.0003426803450389302,0.0007165585712941139,0.00046132374366567236
BBG005M7SG66,5.996895123967563e-05,0.00018137374176462908,0.00011773015089658962,4.9698446205109026e-05,3.6138241757761215e-05,0.0001567509309217333,9.168447495029299e-05,0.00021102506038304784,2.021427153943367e-06
BBG002S5S8W0,0.0001673574886911902,0.00014192195586598683,0.0001818683702109176,0.00026178751695390333,0.0004447786009484245,0.0002845558024685926,0.00023080119932066155,0.000836304263730052,0.0008471848886255129
BBG005M7SB30,9.802064404332698e-05,0.00012640290905960872,0.0002228565333532758,0.00012143353802926391,0.00027971737082792275,0.00019968970619915405,0.00019405148831919412,0.0004599140569452727,0.001062258688544231
BBG002SBS5Q0,0.00020112841085209815,0.0002468658774540917,0.0003798839426177975,0.0005480433559355305,0.000405589811904965,0.0005330491856845098,0.000438628978521349,0.00043842409053007636,0.000732504588791578
BBG007W6LBC4,0.00018444101335915927,0.00017040594031083128,0.00043428915913013027,0.00029457273966352997,0.000286716860223896,0.00024239547135162566,0.0005639083952342136,0.0011380168907298481,0.0003411398489587822
BBG002T5PDY9,0.0001160598805151172,0.00028644449314100303,7.711559526330276e-05,0.0004304464707806511,0.00019320192632074897,0.00020277132758342978,0.0014359946783242014,0.0017286540001511524,0.0017572766077993435
BBG005M7S9H0,0.0001591540519166875,0.0002535786642619282,0.00033118697189488187,0.00021454058345743652,0.0005024795923341054,0.0006466626370486982,0.0004318276887500782,0.00014217454343195312,0.000414332483343931
BBG002SJJ7J7,4.309986821833604e-05,5.1642868372172595e-05,2.9982351902577606e-05,8.890584877853385e-06,9.51450105098177e-05,0.00025499885905675047,0.00023485556032268814,0.0002261095556945496,3.801574602912505e-06
BBG00HD407Y6,0.00010309475741638474,0.0002339575324060468,0.00028441134588306393,0.00038769765583995504,0.00014952405611174345,0.0002651412633801539,0.00016197331781024716,0.0016716988737433835,0.0019568236409394095
BBG002T8VFQ0,0.0003921158733149513,0.00018102344771229477,0.0005629544736154756,0.0003022617768303874,0.0005815766240658538,0.0006376024913748418,0.000837348242406073,0.0015104354882197306,0.00022966107885357795
BBG005M4PWF1,6.235030766962727e-05,2.7257579217109175e-05,8.320704461242463e-05,0.00014165803937918892,6.330568545926824e-05,9.511473663467242e-05,7.470157372133936e-05,5.3277535574121813e-05,0.00015380402022157505
BBG005M4PSZ8,0.00012288767895838885,9.312442927496682e-05,0.00013824426539292493,2.680234908536562e-05,0.0001438706802106768,0.00017663133732856703,0.00011148152200723668,0.00032751740316644336,0.00010666111735305139
BBG00HD40883,0.00020135169146572659,0.00045665415918331033,0.0004024709256237743,0.00029145486638737836,0.0005719869916704334,0.0009116106336715415,0.0003155068862545751,0.00028855287790707887,0.00031422503462988095
BBG005M7SMP2,2.5050148560942054e-05,1.921832905434189e-05,0.00015597803804723263,7.671362342343124e-05,7.738487919140242e-05,0.00028184021664071914,0.00016441216064071548,5.906374561381802e-05,6.151319857759272e-05
BBG005M7SGH4,5.152720619962569e-05,0.00010275429014782616,4.401041659286336e-05,2.4641849337752832e-05,5.0572040235299985e-05,2.5876174040368242e-05,2.8429357018092192e-05,4.3435230927135866e-05,9.308716938278583e-05
BBG005M7SNT6,6.701521828753648e-05,5.8238166385692917e-05,3.184089947643257e-05,0.0001338331071096764,6.247644551060561e-05,0.0003302936453987853,0.00013504809091227003,3.6936497432626704e-07,2.4227715884950224e-05
BBG005M4Q676,0.00011472776583455391,0.00014031281163488698,0.00038460779019376277,0.0002461016860068126,0.00042750577768950677,0.00030924190376081806,0.0003426269487279435,3.436767045150436e-05,0.00024830049120007884
BBG005M4W9K8,0.00023632655378500318,0.00011782499203452042,0.0003692520976706451,0.0007802506006960297,0.000783617331377524,0.0014774895895556224,0.001326891480857445,0.0023781564538496746,0.004093832641704253
BBG008S63PD5,0.00014250314077945465,8.688625444203757e-05,6.524620204467402e-05,0.0002687870590767944,0.0002493731898794047,0.0009378511630803539,0.0006781760713905254,0.0006241951539462181,0.0003950497409299788
BBG005M7SK30,0.00011387336716859318,0.00018665741499352288,0.00014305719589104328,0.0001854078884733858,0.00027275056374709576,0.00020921271706316014,6.882314593493577e-05,0.00014110209358015566,0.00016652494852299299
BBG002SBWVQ8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M4PSJ6,6.417720848602186e-05,8.00785370058472e-05,4.053897502019718e-05,5.003675799731554e-05,0.00012162795351233312,7.300282770392785e-06,3.671493120212031e-05,4.318573200033322e-06,1.4100679176570026e-05
BBG002SXXNL2,0.0001955424209719273,0.0003992983040619028,0.0002615474270235703,0.0011658577297834144,0.00036062050718815316,0.0013094233021439844,0.0012410638081008952,0.003612002659196407,0.003574274527024688
BBG002SBT0L5,0.00022057976892393702,0.00025306685849964115,0.0005703638389166565,0.0003972022767131864,0.0005398005657585261,0.0002653890195564912,0.0012309872101574798,0.00020743027309899636,0.00036176311825192775
BBG007W834X3,0.00015934901192675048,0.0003003337858359503,0.00015018369189844863,0.0002970264295649429,0.000612820324145686,0.0006235108528261103,0.0003477099390604304,0.0002889328946814231,0.0007948447325009552
BBG005M4PS42,1.788482207677784e-05,0.00014031662819481017,0.0002552299052802467,6.941390023542502e-05,7.831094633688512e-05,8.014156644530004e-05,0.0004427695066618886,9.24619273435017e-05,0.00021916212652748075
BBG002SPCND1,0.00030637879767863744,0.0003627870067344229,0.000628673276809337,0.0003230049119974378,0.0008099592074328292,0.0009564073606308506,0.0007250741107042982,0.00044953729272036527,0.0014509227567192362
BBG002TCNVT2,8.15603473493665e-05,8.274742560950971e-05,5.755881343390427e-05,0.0001428793682517798,7.127701822247317e-05,8.874209361031592e-05,8.262898329616123e-05,3.456500998373706e-06,0.0001263773477509885
BBG005M4W9R1,0.00016900309020625876,0.00012329473677461048,0.000387364944084264,0.0002554443797654333,0.00036576433569087167,0.00048472762809004174,0.0004116664711862976,0.0009720944774370049,8.502426808567477e-05
BBG005M7SK94,4.254308521593775e-05,0.00020669524471168506,0.00028639021253482825,0.00011650997453366108,0.00015054941466644431,0.00035229953924190106,1.6733050815710357e-05,0.00036595579250947244,0.0005720156108997491
BBG005M7SGV8,0.00010096078967810604,0.0001059604801516958,0.0001285502951188157,0.00024562698959367603,0.0005003267276084979,0.00016771039777197064,0.00045607845218917045,0.001227407425214539,9.775857885162125e-05
BBG005M7SSV2,4.357529460808991e-05,5.297573885716595e-05,3.315605189822951e-05,0.0001456414278600046,3.084457001619942e-05,4.1883827306919625e-05,1.1831632188921323e-05,0.00043781733959701036,5.645598157711128e-06
BBG005M7SRS8,5.7404530201949864e-05,3.665923729005679e-05,0.0001363112288135926,8.093877308234834e-05,4.4330272119400497e-05,1.2460632951709145e-05,0.0001610815858340216,0.00018160081684425968,0.00016829720872706916
BBG002SY0FM2,0.00020317670583597323,0.00018706108537346484,0.00039413799939819064,0.00020011730165462612,0.0006377607920681625,0.0007568171263044647,0.0001923877112984536,0.00029653772065641403,0.00020281461374583614
BBG005M7SHK8,7.409065501161328e-05,0.0001221842692078394,3.172021208444581e-05,9.695231203149555e-05,8.422257767839945e-05,3.095365320554143e-05,5.2297374202107944e-05,0.00025408204717927756,3.113684205778775e-05
BBG005M4PVP2,0.00023997679060929484,0.00019244510201375852,0.0002629350535883813,0.0003388744563771723,0.0004917464715782166,0.00014218198300306088,0.0005296058595249835,0.0007565539361023674,0.0008699715235618055
BBG002T8VFX2,0.012010996900711552,0.013776164551094424,0.014470589423733436,0.014161015192623805,0.01328222214978618,0.012502034030856889,0.009679174474594378,0.009292934270989907,0.008397939259584469
BBG005M4WB14,0.00013010173978557032,0.00025577728451274165,0.00026980914306368506,0.000261861728613155,0.0002501612392787269,0.0006599153304690262,0.0004807298011840491,0.0005161293151921978,0.0006178460968665218
BBG005M4WBH7,6.121062421994953e-05,7.300875233929217e-05,0.00018455538492885527,0.00011058491365123064,0.00017484875988862153,0.0001340947930483842,5.23732585921547e-05,8.278026560531604e-05,0.0001591085418066133
BBG002SBTF05,0.00029348695134288807,0.00027016924138371923,0.0002927855416013541,0.0003892031481273986,0.0004644071852458546,0.0011616311002957628,0.001913229868394793,0.0015283820224711168,0.0003489222338273503
BBG005M7SPR3,3.69436537821663e-05,6.433135577681441e-05,0.00014213732521079292,5.083119490495995e-05,0.00017441407254317022,4.415154923668313e-05,1.4549733675052776e-05,2.6053137405690266e-05,0.0004864954241098487
BBG002SPGJL7,0.0003511292435434727,0.0002401639856133096,0.00027969109249441186,0.00040880197404633266,0.00033209247095806706,0.000474743104594275,0.0011843685476633308,0.0007199113405487998,0.0005464546096572587
BBG005M7SGL9,5.7634658277674386e-05,4.1780680082873415e-05,9.946510547746378e-05,1.944522062918612e-05,2.7259197680705566e-05,0.00024771624292058766,4.2781186710604865e-05,1.512427184020883e-05,3.346333848175121e-05
BBG005M7SMJ9,0.00018485866876028094,0.0003380882741651066,0.0005316504328456967,0.0004678153180624238,0.0004240974023098279,0.0005535309938244715,0.0002879523611740324,0.00038333450325939416,0.0005350496421640949
BBG005M7SMF3,5.9736247715875744e-05,8.81265290531761e-05,3.929114552948732e-05,0.0001606684458349924,0.00010054278696896553,8.43994455335141e-05,8.383030949409981e-05,0.00018160679933056176,0.00010491310031896657
BBG005M7SP66,8.39831479629504e-05,5.350874066353933e-05,5.810104593076633e-05,0.00017210713275104115,0.0002904411329768296,8.03179929866269e-05,5.958647757859828e-05,7.117780818971814e-05,5.112370536751701e-06
BBG005M7SPT1,5.964461074487429e-05,4.985953840380937e-05,5.5665509474240915e-05,0.00014297220998742233,0.00013494721911928831,7.049333599277141e-05,0.00016365229906465295,0.0005735463885930309,0.0003854767645209504
BBG007W8TLN8,0.00012729672721427412,0.0003477233817695403,0.0003152190065621885,0.0002568160540608643,0.0005326075731233477,0.0003302212602312238,0.00033166130947309897,0.0010484401188279044,0.0007879194694450499
BBG005M7SBW8,6.285526740961755e-05,7.99838886542366e-05,6.447799426360896e-05,6.987901598942787e-05,7.062233799666155e-05,5.9205809129763516e-05,3.650415613313592e-05,1.7206449454088e-05,0.00038092401653726823
BBG007W6L109,0.00010550072019971659,8.175030133519827e-05,0.00035333312583204894,0.0001546952462667727,0.0004409205639464997,0.00032884408975928964,0.0001490401570804259,0.00046689992682845605,0.0006672012590106947
BBG002STNG91,0.00020345269942937077,0.00010331336089319233,9.335627032309252e-05,7.25835170746045e-05,0.00022521240136324965,0.0002689756871876751,0.00021374022994441772,0.0006296213292880347,0.00035201003437299456
BBG005M4PXZ7,0.00012614406354923233,7.268104324393594e-05,0.00014586200656430966,0.00014762188814778764,3.906642548884346e-05,0.0002331000518977871,0.00020832247637991494,6.635319869060616e-05,9.166672516263923e-05
BBG002T5JXR0,8.14069386990426e-05,0.0002772499085936814,0.0005706345861708512,0.0005407750460782996,0.0010278882017686116,0.0013888220218904943,0.0005275406905866516,0.0014159842431118368,0.001122094768656378
BBG005M7SD27,4.746469656138973e-05,0.00023076220634536627,0.0002499532501549356,0.0001331546565012849,0.00020515825030173744,0.0005065415104077569,0.000766813469491038,0.00045973399952364965,0.0004451834340438978
BBG002SR83F4,0.00023518914477295078,0.00019549456590704832,0.0005174864129511819,0.00038301016939242205,0.00019642312690244516,0.0012393601608587956,0.0005482539624124524,0.00040244398634805065,0.0007293348605923243
BBG002SBLN79,0.00019867256120340647,0.00015834160518318584,0.00012858056375122267,0.00022639020167584018,0.0007674748341545496,0.0001381717988544246,0.00035692177370112607,0.0007347554810060237,0.0007544171111887372
BBG005M4PTH6,9.74861573362775e-05,8.733493896765477e-05,0.0003029653440046501,9.572542785892785e-05,0.00018486609466333539,0.000815544029426635,0.0003608945192733634,1.7772176702627206e-05,8.744992196424625e-05
BBG005M7SC65,6.82003890884304e-05,8.35752762360902e-05,9.923869136462534e-05,6.354988020922794e-05,8.088847148141808e-05,1.547235798780803e-05,1.2967008994891423e-05,7.382849010549613e-05,0.0001270357103111821
BBG002SBK8R1,0.00020106687205924143,0.0002962820021339031,0.0004274338886508135,0.0006905680939715509,0.0006694185035810027,0.0003015037823270479,0.001112012098519428,0.0011897531874219393,0.0010837975353863057
BBG005M7SDG2,0.00014374407685433245,0.0003123512616398012,0.0002151520771989314,0.0002706751863883112,0.00024227880956782571,5.099789768494729e-05,0.00018041819076521271,0.00043275417455944544,4.602180537910207e-05
BBG005M4PYJ3,5.143808661361208e-05,0.00014207294499777508,0.00012268240501500625,7.389152251564986e-05,4.491491950903272e-05,7.424880167840972e-05,1.3092552205192711e-05,0.00012520629710026067,0.00022703540409655702
BBG005M7SJX0,0.00012844748268955669,0.0002457335328024517,0.00026105238513059994,0.0001883707055863721,5.6078677574635526e-05,0.00027309953310741223,0.00039495956926647745,0.0003965781649937334,0.000266366825401009
BBG002SBLQC6,0.00010880368687854666,0.00017584080066098057,9.437049059061938e-05,8.598225005583618e-05,0.00020400110681784142,0.0003637067543147125,0.0006043601766021964,0.001441919141805966,0.0011441563153165271
BBG005M7SDQ1,7.239129663185457e-05,0.0004132352956988412,0.00041820865931600657,0.0006231320224179566,0.0005936604851439002,0.0006164906835870578,0.0010257288723710281,0.0017205698516846795,0.0012153738613989145
BBG005M7SBB1,0.0004232891791620741,0.00039199222205949695,0.0003695787200599523,0.0005083268140127567,0.0005861590708590021,0.001486707200844807,0.0004748277536241369,0.0009707013933979635,0.0004773251376039503
BBG002SBWVF0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG002SVQPD8,9.39810632714671e-05,0.00024100770170334298,0.00016639516054893028,0.00017883234012506074,0.0005638105377793707,0.00018495797533718057,0.00038861846869467647,0.0004582591904690856,0.00037899278838137503
BBG006M6RRR0,0.0002338850128102976,0.0003666407352557437,0.0003502244993372895,0.0006036631916604348,0.0002512325806801876,0.000665958182366196,0.0002646569319733552,0.0005317770593126013,0.0007782801145068736
BBG002SJT181,0.00020182347519411454,0.00020069755055354474,0.0004800643758145149,0.00040521482819479447,0.0006717380842857368,0.00016771619308949076,0.0005921713327070757,0.00041670971327193937,0.0006300066654654967
BBG008S63Q16,0.0001655713904529035,0.00010033402234397708,0.00021470164796305618,0.00023463114599729635,0.00035444115641373205,0.0003358689398377171,0.00028907422595040027,0.00015853939806125583,0.0009785542030261941
BBG002SBWTN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M7SN34,4.871634665769707e-05,0.00020242033367387087,0.00013577397506631827,0.0003016440698206559,0.0005191553896860356,0.0007373446654858343,0.00020136822499046352,7.732442122548463e-05,0.0012502172166807854
BBG005M4PY30,4.010877332298317e-05,4.2632435223290595e-05,2.4880989544048023e-05,6.476291406471301e-05,0.0001379188021141932,1.915119931818019e-05,3.8344803410132744e-05,3.373613339648042e-05,3.1461370213970404e-05
BBG004Q3BMX9,0.0001551410878550967,0.00011633692048936395,0.00044773099957958916,0.00034923036235440735,0.00018684052160566444,0.00033346705736823185,0.00046899699911878126,0.0005253077531039078,0.00039623863400836706
BBG005M7SHG3,5.3179160886222354e-05,8.915343687602195e-05,0.0001004189859766326,5.900296304445504e-05,0.00011769562070060679,1.1966144635031108e-05,5.273407351309281e-05,4.3557610345198335e-05,4.5067967344990366e-05
BBG005M4PW25,0.0003098026487265702,0.0004597208667509851,0.00024625784164901773,0.0014733306152598406,0.00042625443592708164,0.002488799256952899,0.004482325912677272,0.0015470749695038464,0.004261799717685371
BBG005M4PTY7,0.00020514231936623925,0.0002648359598281565,0.0002263465252740558,0.00015774971736845213,0.0002506142245527775,0.0005646600674377782,0.0011303259845318124,0.00029134216166897193,0.00042248612050929413
BBG002SZV0P5,0.0001741373717476767,9.980624453426008e-05,9.528309354989712e-05,0.00012319602825997878,0.00013722501342400495,0.000586059865414407,0.00036341140232398815,0.0003533143859534334,0.00014856973335855125
BBG002SBWV06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBG005M7S9T7,9.53104515085279e-05,3.897326442833897e-05,0.00018977771490426816,0.00013473632280124243,9.406176954656008e-05,5.002361072129129e-05,0.0002415223615092072,0.0002260896053636682,0.0011188498329372375
BBG002SBDSR5,7.392554655761989e-05,0.0001077424579562031,0.00010128544115964415,4.667193670467419e-05,0.0001837416963673656,0.00018747382356862658,7.593699582429677e-05,0.00010707577406994633,8.681200502605116e-06
BBG005M7SPN7,6.794661081337468e-05,5.51181872497839e-05,8.140958089688438e-05,1.4824614186035156e-05,0.00012859953491469245,2.3584269557156926e-05,2.8816114757011094e-05,0.00011960109940204318,3.248931801150783e-05
BBG004Q3BHQ8,0.00010015225652183117,0.00011212773992657291,0.0002386391421329586,0.0001961995062358284,0.0003248638788609757,0.0006562839254770898,0.0006670294280863554,0.00031623244882694285,0.0010499945428354013
BBG005M7SB49,0.0002425666237969202,0.00029847732169548347,0.0004179497883239091,0.00022648550782937795,0.00019065613147278208,0.0005662944109819088,0.0005058905926129669,0.000288652672983784,6.187021456562191e-06
BBG005M7SJ24,6.166248937913344e-05,5.675675142893693e-05,1.765256020817578e-05,0.0001224729058836235,2.8149987691582484e-05,0.00010743923793126722,9.836923768340267e-05,1.8583102563419524e-05,2.6130635531612903e-05
BBG005M4PWB5,6.155651348820141e-05,7.604585669271829e-05,0.0001163298737297656,4.290986999558097e-05,4.777662681734269e-05,9.382852739365514e-05,0.0002374513637150535,3.461372014780949e-05,3.563976908885936e-05
BBG002TPZQF6,0.00025674787560104646,0.00043987749377776773,0.0006250863756367196,0.000870738471068678,0.0005289415807435236,0.0005402075923703932,0.00048472340630244877,0.0006913632548508013,0.0005590096619879464
BBG002T6ZZW9,0.00010127715797123005,0.0001869115528803214,0.00037121812189504016,0.000511101997873552,0.0003199355638411004,0.00022102891490398738,0.00045041558387492103,0.0003360886421613651,0.00039034894291128545
BBG005M7SCC8,3.708860324832212e-05,2.6866194651331735e-05,5.0540859463966183e-05,9.824207730722316e-06,1.086840356691287e-05,0.00012284011323524652,0.00017609274840720078,3.025832975921924e-05,2.4828572650912153e-05
BBG002TPZQC9,0.0001777843001649019,0.000850945072313104,0.0007391452130104248,0.0016848873187628208,0.0019491806856678986,0.0012490515656082015,0.002138957405716922,0.0001731801702033706,0.000609822799354395
BBG005M7SJC3,5.950644827081875e-05,0.00013968023190661367,5.9328962332211584e-05,7.456674745411647e-05,9.847955123708816e-05,0.00021000518929711393,3.4471552687395594e-05,0.00010230236401437254,0.0001293791348331263
BBG005M4PWZ9,0.00021654653404203395,0.00012792546433863097,0.0004636686059388687,0.0005345481164290988,0.0004586334474824695,0.000486828292716235,0.0009534870387928116,0.0003484108729725492,0.0004506911647662229
BBG005M7SH91,0.0003814374248060169,0.0002735763980713457,0.00029146241856454054,0.0006397863774092887,0.0004996075081607947,0.0010216709945907437,0.00020407981545082703,0.0003416861461226069,0.0008711147270299876
BBG004Q3BYR0,0.0002445249933417287,0.0007171341584556383,0.0006307958712262284,0.00032783869350183815,0.0008426728490032865,0.0008846473564773028,0.0009150508768720518,0.001196498279487073,0.0007369089061834901
BBG005M4PVF3,0.00013710382339423077,0.00017255119713332443,0.00015264313716831793,0.0003617294003396009,0.00047156548601587925,7.438870873177618e-05,0.00032097512298022635,0.0003702715883090105,0.0005782322581874631
BBG002TPZQR3,5.656199600859701e-05,0.00013424206554921804,0.0002281779069634796,3.83531182665507e-05,0.00011301925702122434,0.0007178015103059953,3.525344051023882e-05,0.0006570611642903295,4.7442910704609e-05
BBG002SPCHK6,9.390718275075732e-05,0.000155797050361492,0.0003188938651553072,0.0001903135942084299,0.00021478913218249613,0.00038143400878388827,0.00014584407259953704,0.0002681546663359906,0.0004390532380548288
BBG005M7SGJ2,0.0002236166268359838,0.0002631451294259103,0.0005543125153460297,0.0007533457834694269,0.0004974949636155495,0.0003993786086216668,0.00030217164025169254,0.0007115645059178907,0.0004886392916121106
BBG005M7SNY0,9.78984054998367e-05,9.116736347271939e-05,0.00010351150924512551,5.6653361385599994e-05,6.860403004648844e-06,6.94231524588893e-05,0.00015782189701936224,8.808143065636041e-05,4.9685139122007625e-05
BBG005M4W9L7,0.00011951698331359195,0.00017890032591467316,0.00019318284487216064,0.00037512175891645904,0.0001331675248502169,0.00025141803489480286,4.123039861476532e-05,0.0004597221434010115,0.00024596617024333524
BBG00HD40847,0.00024256955156959657,0.0008058381243159699,0.0005621352843219801,0.00041338059161183366,0.0007253385054331699,0.000980767880103907,0.0002955715292437846,0.00046902296044564677,0.0010205814699840534
BBG005M4PWQ9,0.00013891790579975572,0.00010652390815336255,0.00046804032065652127,0.00046701245566358444,0.000431039476056728,0.001089653862554132,0.0009744482585799352,0.0005254718915813857,0.0001348447363253727
BBG005M7SD36,0.00010368393315260974,0.00013768126577782435,0.00028369178073015455,0.00016880667923712737,0.00027765231348826554,0.0008978500849305926,0.00020654398881072184,0.0002537473302137685,0.00016937452608914563
BBG002T2MX84,0.00012741174449420624,0.00016838604924274234,0.0003832218835226435,0.00017816140574019375,5.012663647529143e-05,0.0006701817008459135,0.00013572763482476254,0.00046496387567110793,0.0004618027506643787
BBG005M7S9K6,5.908363333396239e-05,5.733791460788689e-05,3.135350559825207e-05,0.00012884323733759032,2.991787350591845e-05,5.62954496557813e-05,8.860675535599422e-06,9.614592172722252e-06,0.00022204910831245925
BBG005M7SP20,5.104588530255847e-05,8.311546214321072e-05,9.791280970828376e-05,6.0777237370961155e-05,0.0002591925928609537,2.466756237174354e-05,0.00010304258116390885,7.619698979278164e-05,0.0004066501997250741
BBG005M4W9P3,0.00015083492093876272,0.00017306009849140828,9.023886608145845e-05,0.00026385433716072306,6.268823083523395e-05,0.0003839905942512149,0.00018547593580250005,0.0007025837352700578,0.0003464477784407788
BBG005M7SPL9,7.869181116654655e-05,0.00011294882368159727,0.0003789331960782843,0.0006977639830670429,6.98997126418491e-05,0.00029032478760292933,0.000330862860406216,0.0004567282524827724,0.000554763981527395
BBG002SJJ6V5,8.945974549621364e-05,0.00010054399707505791,0.00019956016486220637,6.854805823193765e-05,0.0002849068089692467,5.584832904483214e-05,6.622541665142836e-05,5.0084170339466616e-05,0.00038161374146110307
BBG005M7SBJ3,0.00017014467487362273,0.00011914002554245167,0.0001500720193368458,0.00011700627918192886,0.000393645551233222,0.00018541748112556065,0.0004057915532882084,0.0007269640414021552,0.0008383820686652453
BBG005M7SD18,0.00013308965498678657,4.49468100376588e-05,0.00012663038742102942,0.000259352612248567,3.123009119412042e-05,5.384600548876e-05,0.0006248217283320555,0.0005047796324196641,0.0003294581512080706
BBG005M7SK49,0.00013305487882083093,5.536513137555377e-05,0.0001212851036198903,0.00016483451403047407,0.0004315558826858769,0.0002610482232639263,0.00029069155101869046,0.00016061220605158324,0.00027464359868968754
BBG005M4PZ28,7.053770181248002e-05,2.3731133564085458e-05,0.0001140517691619314,4.2366905076977226e-05,7.36239432382024e-05,6.694531862532829e-05,6.904186248082247e-05,3.6330341272800864e-05,3.4919251051107456e-05
BBG002TPZPQ6,0.0001335599993973866,0.0001716700407204167,0.00024982803124345087,0.00022824332919440526,0.0005410270391674122,0.00026807159300388237,0.0002831978278750619,0.00039222562747506237,0.0007823899593822326
